"","District","Bed","Station","set_lat","set_lon","haul","Sampler","species_code","size_class","scallop_no","sex","gonad","shell_height","first_annulus","field_age","mud_blister","worm","shell_damage","round_weight","meat_condition","meat_weight"
"4188","EKI","EK1","G09",59.819,-144.331,39,"MDS",74120,1,3,1,2,145,31,15,1,1,0,0.284,0,0.02
"4189","EKI","EK1","G09",59.819,-144.331,41,"MDS",74120,1,2,1,2,146,22,15,1,0,0,0.228,0,0.02
"4190","EKI","EK1","G09",59.819,-144.331,29,"MDS",74120,1,7,2,3,147,24,15,1,1,0,0.287,0,0.026
"4191","EKI","EK1","G09",59.819,-144.331,45,"MDS",74120,1,10,2,3,147,19,15,0,1,0,0.301,0,0.018
"4192","EKI","EK1","G09",59.819,-144.331,37,"MDS",74120,1,5,2,3,147,18,15,1,1,0,0.349,0,0.022
"4193","EKI","EK1","G09",59.819,-144.331,41,"MDS",74120,1,8,2,3,148,22,15,1,0,0,0.293,0,0.02
"4194","EKI","EK1","G09",59.819,-144.331,30,"MDS",74120,1,9,1,4,149,26,15,1,0,3,0.333,0,0.022
"4195","EKI","EK1","G09",59.819,-144.331,29,"MDS",74120,1,6,1,3,150,28,15,1,0,0,0.323,0,0.031
"4196","EKI","EK1","G09",59.819,-144.331,29,"MDS",74120,1,3,2,3,153,27,15,1,0,0,0.323,0,0.02
"4197","EKI","EK1","G09",59.819,-144.331,44,"MDS",74120,1,3,1,3,135,28,16,0,1,0,0.28,0,0.016
"4198","EKI","EK1","G09",59.819,-144.331,19,"MDS",74120,1,4,2,3,137,21,16,1,0,0,0.215,0,0.013
"4199","EKI","EK1","G09",59.819,-144.331,22,"MDS",74120,1,1,1,3,141,28,16,0,1,0,0.248,0,0.023
"4200","EKI","EK1","G09",59.819,-144.331,30,"MDS",74120,1,4,1,4,146,17,16,0,0,0,0.322,0,0.028
"4201","EKI","EK1","G09",59.819,-144.331,46,"MDS",74120,1,4,1,4,147,24,16,1,0,0,0.285,0,0.028
"4202","EKI","EK1","G09",59.819,-144.331,44,"MDS",74120,1,4,1,3,152,24,16,1,1,0,0.344,0,0.022
"4203","EKI","EK1","G09",59.819,-144.331,45,"MDS",74120,1,1,1,3,140,32,17,0,0,0,0.227,0,0.019
"4204","EKI","EK1","G09",59.819,-144.331,22,"MDS",74120,1,2,2,3,141,27,17,0,0,0,0.268,0,0.024
"4205","EKI","EK1","G09",59.819,-144.331,42,"MDS",74120,1,9,1,2,149,27,17,1,1,0,0.291,0,0.012
"4206","EKI","EK1","G09",59.819,-144.331,30,"MDS",74120,1,8,2,3,150,19,17,0,0,0,0.327,0,0.027
"4207","EKI","EK1","G09",59.819,-144.331,42,"MDS",74120,1,5,1,2,145,23,18,0,1,0,0.258,0,0.016
"4208","EKI","EK1","G09",59.819,-144.331,42,"MDS",74120,1,1,2,3,149,20,18,1,0,0,0.252,0,0.029
"4209","EKI","EK1","G09",59.819,-144.331,42,"MDS",74120,1,8,1,2,138,24,19,1,0,0,0.251,0,0.016
"4210","EKI","EK1","G09",59.819,-144.331,42,"MDS",74120,1,2,2,2,143,31,19,1,0,0,0.254,0,0.019
"4211","EKI","EK1","G09",59.819,-144.331,18,"MDS",74120,1,7,2,1,146,29,20,1,0,0,0.285,0,0.017
"4212","EKI","EK1","G09",59.819,-144.331,43,"MDS",74120,1,1,1,2,154,32,20,3,1,0,0.305,0,0.02
"4213","EKI","EK1","G09",59.819,-144.331,40,"MDS",74120,1,4,1,2,140,33,21,1,1,0,0.241,0,0.017
"4214","EKI","EK1","G09",59.819,-144.331,45,"MDS",74120,1,3,2,4,152,27,21,1,0,0,0.283,0,0.016
"4215","EKI","EK1","G09",59.819,-144.331,43,"MDS",74120,1,3,2,3,138,21,23,0,1,0,0.296,0,0.021
"4216","EKI","EK1","G09",59.819,-144.331,21,"MDS",74120,1,5,2,2,146,28,23,1,0,0,0.28,0,0.02
"4217","EKI","EK1","F09",59.836,-144.32,42,"MDS",74120,1,4,2,3,113,28,5,0,0,0,0.136,0,0.011
"4218","EKI","EK1","F09",59.836,-144.32,21,"MDS",74120,1,1,2,3,113,25,5,0,0,0,0.126,0,0.011
"4219","EKI","EK1","F09",59.836,-144.32,42,"MDS",74120,1,3,2,3,120,32,5,0,0,0,0.182,0,0.012
"4220","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,5,2,3,122,29,5,0,0,0,0.203,0,0.014
"4221","EKI","EK1","F09",59.836,-144.32,43,"MDS",74120,1,4,1,3,123,28,5,0,0,0,0.171,0,0.014
"4222","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,3,1,3,121,28,6,0,0,0,0.193,0,0.019
"4223","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,3,2,3,125,27,6,0,1,0,0.186,0,0.015
"4224","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,5,1,3,126,22,6,0,0,0,0.171,3,0.016
"4225","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,10,2,3,127,32,6,0,0,0,0.189,0,0.018
"4226","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,9,2,3,128,29,6,0,0,0,0.176,0,0.018
"4227","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,6,1,4,128,28,6,0,1,0,0.218,0,0.02
"4228","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,6,1,4,128,25,6,0,0,0,0.241,0,0.017
"4229","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,10,1,4,129,24,6,0,0,0,0.217,0,0.019
"4230","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,2,2,3,130,20,6,0,1,0,0.256,0,0.024
"4231","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,3,1,4,131,22,6,0,0,0,0.194,0,0.017
"4232","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,3,1,3,132,32,6,0,1,0,0.206,0,0.016
"4233","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,1,2,3,132,22,6,0,0,0,0.233,0,0.02
"4234","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,5,2,4,134,25,6,0,0,0,0.212,0,0.019
"4235","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,6,2,3,138,22,6,0,0,0,0.224,0,0.02
"4236","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,2,2,4,139,25,6,1,0,0,0.207,0,0.023
"4237","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,8,1,3,121,20,7,0,0,0,0.169,0,0.015
"4238","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,8,2,3,123,30,7,0,1,0,0.159,0,0.013
"4239","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,4,1,3,123,29,7,0,0,0,0.162,0,0.015
"4240","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,3,2,3,123,27,7,0,1,0,0.194,0,0.018
"4241","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,7,2,4,125,25,7,0,0,0,0.175,0,0.015
"4242","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,7,2,3,125,24,7,1,0,0,0.184,0,0.019
"4243","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,5,1,3,125,22,7,0,0,0,0.203,0,0.017
"4244","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,6,1,3,126,30,7,0,0,0,0.188,0,0.015
"4245","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,6,1,4,126,24,7,0,0,0,0.204,0,0.016
"4246","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,10,2,4,126,21,7,0,0,0,0.186,0,0.017
"4247","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,10,2,3,127,28,7,0,1,0,0.203,0,0.016
"4248","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,6,1,4,127,27,7,0,0,0,0.193,0,0.015
"4249","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,4,1,4,128,26,7,0,0,0,0.195,0,0.017
"4250","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,4,1,3,128,24,7,0,0,0,0.179,0,0.015
"4251","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,8,2,3,128,20,7,0,0,0,0.206,0,0.014
"4252","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,1,1,3,129,29,7,0,0,0,0.22,0,0.019
"4253","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,8,1,4,129,29,7,0,0,0,0.2,0,0.019
"4254","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,5,2,3,129,29,7,0,0,0,0.188,0,0.016
"4255","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,2,1,3,129,24,7,0,0,0,0.188,0,0.015
"4256","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,6,1,3,129,24,7,1,1,0,0.166,0,0.017
"4257","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,7,2,3,130,32,7,0,1,0,0.224,0,0.015
"4258","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,7,1,3,130,26,7,0,0,3,0.196,0,0.019
"4259","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,4,2,3,130,24,7,0,1,0,0.214,0,0.019
"4260","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,10,2,3,130,23,7,1,0,0,0.221,0,0.02
"4261","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,2,1,4,131,37,7,0,0,0,0.254,0,0.018
"4262","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,6,2,3,131,25,7,0,0,0,0.189,0,0.018
"4263","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,4,1,3,131,25,7,0,0,0,0.251,0,0.019
"4264","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,8,1,3,131,24,7,0,1,0,0.221,0,0.016
"4265","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,2,2,3,131,24,7,0,0,0,0.162,0,0.016
"4266","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,4,2,3,131,24,7,0,1,0,0.192,0,0.022
"4267","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,6,2,3,131,23,7,1,0,0,0.188,0,0.016
"4268","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,2,1,3,132,32,7,1,3,0,0.246,0,0.019
"4269","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,9,2,3,132,28,7,0,0,0,0.277,0,0.021
"4270","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,7,1,3,132,28,7,0,1,0,0.235,0,0.021
"4271","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,9,1,3,132,27,7,0,1,0,0.237,0,0.018
"4272","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,6,2,4,132,26,7,0,0,0,0.242,0,0.021
"4273","EKI","EK1","F09",59.836,-144.32,30,"MDS",74120,1,1,2,3,132,18,7,0,0,0,0.187,0,0.018
"4274","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,3,2,3,133,35,7,0,0,0,0.241,0,0.018
"4275","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,2,2,3,133,33,7,0,0,0,0.232,0,0.024
"4276","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,1,2,3,133,31,7,0,1,0,0.282,0,0.02
"4277","EKI","EK1","F09",59.836,-144.32,21,"MDS",74120,1,4,1,3,133,30,7,1,0,0,0.218,0,0.016
"4278","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,9,1,3,133,24,7,0,1,0,0.238,0,0.019
"4279","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,7,1,3,134,30,7,0,0,0,0.185,0,0.015
"4280","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,7,2,3,135,31,7,0,1,0,0.223,0,0.021
"4281","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,5,2,3,136,26,7,1,0,0,0.244,0,0.017
"4282","EKI","EK1","F09",59.836,-144.32,30,"MDS",74120,1,3,2,3,136,25,7,0,0,0,0.206,0,0.021
"4283","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,7,2,3,137,33,7,0,1,0,0.253,0,0.018
"4284","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,3,1,3,137,27,7,0,1,0,0.29,0,0.02
"4285","EKI","EK1","F09",59.836,-144.32,30,"MDS",74120,1,5,2,3,137,25,7,1,0,0,0.227,0,0.018
"4286","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,1,2,3,138,31,7,0,0,0,0.174,0,0.021
"4287","EKI","EK1","F09",59.836,-144.32,26,"MDS",74120,1,8,2,3,139,24,7,0,0,0,0.268,0,0.021
"4288","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,9,2,4,139,20,7,0,0,0,0.231,0,0.019
"4289","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,4,2,4,140,32,7,0,1,0,0.31,0,0.024
"4290","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,3,2,3,144,27,7,0,0,0,0.328,0,0.022
"4291","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,3,1,3,123,28,8,1,0,0,0.17,0,0.018
"4292","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,4,1,3,123,26,8,0,0,0,0.201,0,0.014
"4293","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,3,2,3,124,32,8,0,1,0,0.149,0,0.017
"4294","EKI","EK1","F09",59.836,-144.32,45,"MDS",74120,1,2,2,3,125,28,8,0,0,0,0.208,0,0.018
"4295","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,7,1,3,127,22,8,0,0,0,0.169,0,0.019
"4296","EKI","EK1","F09",59.836,-144.32,42,"MDS",74120,1,6,2,3,128,31,8,0,0,0,0.193,0,0.015
"4297","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,9,1,3,129,34,8,1,1,0,0.167,0,0.016
"4298","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,4,1,3,131,23,8,0,0,0,0.211,0,0.017
"4299","EKI","EK1","F09",59.836,-144.32,42,"MDS",74120,1,10,2,3,132,31,8,0,0,0,0.236,0,0.017
"4300","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,9,2,3,135,31,8,0,1,0,0.265,0,0.022
"4301","EKI","EK1","F09",59.836,-144.32,32,"MDS",74120,1,2,1,3,135,23,8,0,1,0,0.176,0,0.019
"4302","EKI","EK1","F09",59.836,-144.32,25,"MDS",74120,1,1,2,3,136,29,8,1,0,0,0.273,0,0.022
"4303","EKI","EK1","F09",59.836,-144.32,23,"MDS",74120,1,9,2,4,136,28,8,0,0,0,0.268,0,0.023
"4304","EKI","EK1","F09",59.836,-144.32,27,"MDS",74120,1,10,2,3,139,31,8,0,1,0,0.312,0,0.025
"4305","EKI","EK1","F09",59.836,-144.32,28,"MDS",74120,1,5,2,3,141,30,8,0,1,0,0.296,0,0.021
"4306","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,2,1,3,133,21,9,1,0,0,0.227,0,0.018
"4307","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,5,1,3,133,18,9,1,1,0,0.217,0,0.016
"4308","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,7,1,4,135,19,9,0,0,0,0.226,0,0.019
"4309","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,6,1,3,137,28,9,1,0,0,0.227,0,0.017
"4310","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,1,2,3,138,33,9,0,1,0,0.223,0,0.021
"4311","EKI","EK1","F09",59.836,-144.32,32,"MDS",74120,1,3,2,4,139,35,9,0,1,0,0.255,0,0.023
"4312","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,6,1,3,125,29,10,1,0,0,0.171,0,0.016
"4313","EKI","EK1","F09",59.836,-144.32,40,"MDS",74120,1,3,2,2,129,22,10,1,0,0,0.228,0,0.013
"4314","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,7,2,1,130,33,10,0,1,0,0.165,0,0.01
"4315","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,8,2,3,134,22,10,0,1,0,0.207,0,0.02
"4316","EKI","EK1","F09",59.836,-144.32,47,"MDS",74120,1,1,2,4,135,31,10,0,1,0,0.228,0,0.018
"4317","EKI","EK1","F09",59.836,-144.32,33,"MDS",74120,1,10,2,4,138,22,10,0,1,0,0.195,0,0.017
"4318","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,2,2,3,138,21,10,1,0,0,0.204,0,0.019
"4319","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,3,2,3,140,26,10,1,0,0,0.23,0,0.025
"4320","EKI","EK1","F09",59.836,-144.32,44,"MDS",74120,1,9,2,3,128,28,11,1,0,0,0.194,0,0.018
"4321","EKI","EK1","F09",59.836,-144.32,41,"MDS",74120,1,5,2,3,131,21,11,1,0,0,0.21,0,0.018
"4322","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,1,2,3,133,31,11,0,0,0,0.205,0,0.019
"4323","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,9,1,3,135,27,11,1,0,0,0.246,0,0.02
"4324","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,8,2,3,124,27,12,0,1,0,0.209,0,0.158
"4325","EKI","EK1","F09",59.836,-144.32,47,"MDS",74120,1,3,2,3,128,31,12,0,1,0,0.259,1,0.016
"4326","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,8,1,3,130,27,12,1,0,0,0.209,3,0.018
"4327","EKI","EK1","F09",59.836,-144.32,44,"MDS",74120,1,2,1,3,131,34,12,0,0,0,0.245,0,0.017
"4328","EKI","EK1","F09",59.836,-144.32,41,"MDS",74120,1,7,1,3,131,26,12,1,0,0,0.216,0,0.018
"4329","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,8,2,3,131,21,12,0,0,0,0.259,0,0.018
"4330","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,2,1,3,132,22,12,1,0,0,0.189,0,0.015
"4331","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,9,2,3,133,24,12,1,0,0,0.209,0,0.015
"4332","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,7,1,3,134,33,12,0,0,0,0.188,0,0.018
"4333","EKI","EK1","F09",59.836,-144.32,46,"MDS",74120,1,3,2,4,135,21,12,1,1,0,0.229,0,0.022
"4334","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,4,1,3,136,29,12,1,0,0,0.271,0,0.023
"4335","EKI","EK1","F09",59.836,-144.32,21,"MDS",74120,1,3,2,2,136,24,12,1,0,3,0.178,0,0.017
"4336","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,2,1,3,136,22,12,1,1,0,0.195,0,0.019
"4337","EKI","EK1","F09",59.836,-144.32,43,"MDS",74120,1,2,1,2,136,21,12,2,1,0,0.233,0,0.016
"4338","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,2,1,3,136,20,12,0,0,0,0.215,0,0.021
"4339","EKI","EK1","F09",59.836,-144.32,42,"MDS",74120,1,7,2,3,137,22,12,1,1,0,0.286,1,0.015
"4340","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,8,1,3,138,24,12,0,0,0,0.261,0,0.024
"4341","EKI","EK1","F09",59.836,-144.32,46,"MDS",74120,1,8,1,4,141,26,12,1,0,0,0.219,0,0.021
"4342","EKI","EK1","F09",59.836,-144.32,46,"MDS",74120,1,6,2,3,143,30,12,2,0,0,0.303,0,0.02
"4343","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,10,1,3,143,26,12,1,1,0,0.291,0,0.02
"4344","EKI","EK1","F09",59.836,-144.32,46,"MDS",74120,1,2,1,3,143,25,12,2,1,0,0.265,0,0.021
"4345","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,4,1,3,145,25,12,1,1,0,0.339,0,0.019
"4346","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,6,1,3,145,19,12,1,1,0,0.226,0,0.02
"4347","EKI","EK1","F09",59.836,-144.32,35,"MDS",74120,1,2,1,3,147,31,12,1,0,0,0.275,0,0.022
"4348","EKI","EK1","F09",59.836,-144.32,47,"MDS",74120,1,4,2,3,151,32,12,1,1,0,0.31,0,0.03
"4349","EKI","EK1","F09",59.836,-144.32,44,"MDS",74120,1,7,1,3,129,30,13,0,1,0,0.186,0,0.015
"4350","EKI","EK1","F09",59.836,-144.32,40,"MDS",74120,1,5,1,3,129,28,13,1,1,0,0.199,0,0.017
"4351","EKI","EK1","F09",59.836,-144.32,40,"MDS",74120,1,2,1,3,130,32,13,1,0,3,0.258,0,0.016
"4352","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,8,1,3,131,31,13,0,0,0,0.184,0,0.016
"4353","EKI","EK1","F09",59.836,-144.32,41,"MDS",74120,1,3,1,4,131,27,13,0,1,0,0.22,0,0.021
"4354","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,10,2,3,131,23,13,0,0,0,0.189,0,0.015
"4355","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,5,1,3,133,38,13,1,0,0,0.215,0,0.022
"4356","EKI","EK1","F09",59.836,-144.32,40,"MDS",74120,1,6,1,3,134,31,13,0,0,0,0.216,0,0.018
"4357","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,2,1,3,136,29,13,0,0,0,0.222,0,0.018
"4358","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,5,2,3,136,26,13,0,1,0,0.226,0,0.015
"4359","EKI","EK1","F09",59.836,-144.32,44,"MDS",74120,1,6,2,3,136,20,13,0,1,0,0.199,0,0.016
"4360","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,1,1,3,138,30,13,0,0,0,0.183,0,0.016
"4361","EKI","EK1","F09",59.836,-144.32,29,"MDS",74120,1,4,1,3,138,27,13,1,0,0,0.264,0,0.019
"4362","EKI","EK1","F09",59.836,-144.32,41,"MDS",74120,1,4,1,4,138,25,13,1,0,0,0.214,0,0.017
"4363","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,8,1,2,139,26,13,1,0,0,0.198,0,0.015
"4364","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,9,2,3,139,21,13,1,0,0,0.235,0,0.023
"4365","EKI","EK1","F09",59.836,-144.32,24,"MDS",74120,1,1,1,3,140,29,13,1,1,0,0.281,0,0.02
"4366","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,8,2,3,140,22,13,1,1,0,0.299,0,0.025
"4367","EKI","EK1","F09",59.836,-144.32,22,"MDS",74120,1,5,1,3,141,27,13,0,0,0,0.314,0,0.027
"4368","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,4,1,3,141,27,13,0,0,0,0.256,0,0.015
"4369","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,7,1,3,141,23,13,1,0,0,0.207,0,0.02
"4370","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,6,2,2,142,29,13,1,0,0,0.324,0,0.022
"4371","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,3,1,3,144,25,13,1,1,0,0.269,0,0.021
"4372","EKI","EK1","F09",59.836,-144.32,41,"MDS",74120,1,9,2,3,144,25,13,1,0,0,0.072,0,-0.002
"4373","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,7,2,3,144,23,13,0,0,0,0.25,0,0.024
"4374","EKI","EK1","F09",59.836,-144.32,34,"MDS",74120,1,2,1,3,146,30,13,1,1,0,0.341,0,0.024
"4375","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,1,1,3,147,25,13,1,0,0,0.268,0,0.024
"4376","EKI","EK1","F09",59.836,-144.32,35,"MDS",74120,1,1,1,3,148,34,13,1,1,0,0.289,0,0.026
"4377","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,1,1,4,148,28,13,0,0,0,0.402,0,0.025
"4378","EKI","EK1","F09",59.836,-144.32,32,"MDS",74120,1,4,2,4,150,27,13,0,0,0,0.309,0,0.028
"4379","EKI","EK1","F09",59.836,-144.32,32,"MDS",74120,1,5,2,3,151,27,13,1,0,0,0.336,0,0.028
"4380","EKI","EK1","F09",59.836,-144.32,29,"MDS",74120,1,10,2,3,152,23,13,1,0,0,0.388,0,0.031
"4381","EKI","EK1","F09",59.836,-144.32,44,"MDS",74120,1,10,1,3,127,26,14,0,1,0,0.185,0,0.017
"4382","EKI","EK1","F09",59.836,-144.32,44,"MDS",74120,1,5,1,3,129,28,14,0,1,0,0.177,0,0.012
"4383","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,4,2,3,132,36,14,0,1,0,0.193,0,0.016
"4384","EKI","EK1","F09",59.836,-144.32,40,"MDS",74120,1,1,2,3,133,31,14,0,1,0,0.242,0,0.228
"4385","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,6,1,3,133,21,14,1,0,0,0.175,0,0.017
"4386","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,2,2,3,134,34,14,1,0,0,0.218,0,0.016
"4387","EKI","EK1","F09",59.836,-144.32,19,"MDS",74120,1,3,2,3,135,22,14,0,0,0,0.213,0,0.016
"4388","EKI","EK1","F09",59.836,-144.32,21,"MDS",74120,1,2,2,3,137,27,14,1,0,0,0.248,0,0.021
"4389","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,4,1,4,137,23,14,1,1,0,0.239,0,0.019
"4390","EKI","EK1","F09",59.836,-144.32,20,"MDS",74120,1,3,2,3,137,21,14,1,0,0,0.258,0,0.015
"4391","EKI","EK1","F09",59.836,-144.32,38,"MDS",74120,1,5,1,3,139,9,14,1,0,0,0.242,0,0.02
"4392","EKI","EK1","F09",59.836,-144.32,45,"MDS",74120,1,7,1,3,140,24,14,1,0,0,0.23,0,0.015
"4393","EKI","EK1","F09",59.836,-144.32,36,"MDS",74120,1,5,1,3,140,20,14,1,1,0,0.267,0,0.019
"4394","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,10,1,3,141,30,14,1,0,0,0.29,0,0.019
"4395","EKI","EK1","F09",59.836,-144.32,39,"MDS",74120,1,1,1,2,141,26,14,0,1,3,0.233,0,0.016
"4396","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,1,1,2,141,25,14,1,0,0,0.236,0,0.015
"4397","EKI","EK1","F09",59.836,-144.32,29,"MDS",74120,1,1,1,3,141,23,14,0,1,0,0.256,0,0.018
"4398","EKI","EK1","F09",59.836,-144.32,41,"MDS",74120,1,1,2,3,142,20,14,1,1,0,0.235,0,0.017
"4399","EKI","EK1","F09",59.836,-144.32,37,"MDS",74120,1,1,1,4,143,22,14,1,1,0,0.343,0,0.025
"4400","EKI","EK1","F09",59.836,-144.32,29,"MDS",74120,1,8,1,4,145,27,14,1,0,0,0.339,0,0.041
"4401","EKI","EK1","F09",59.836,-144.32,18,"MDS",74120,1,5,1,2,145,26,14,1,0,0,0.237,0,0.016
"4402","EKI","EK1","F09",59.836,-144.32,29,"MDS",74120,1,5,2,3,146,25,14,1,0,0,0.211,0,0.02
"4403","EKI","EK1","F09",59.836,-144.32,46,"MDS",74120,1,10,1,4,146,25,14,3,1,0,0.274,0,0.027
"4404","EKI","EK1","F09",59.836,-144.32,32,"MDS",74120,1,1,1,4,147,32,14,1,0,0,0.31,0,0.026
